naics_code,factor_value,factor_unit,with_margins,without_margins,source_year,useeio_code
313112,1.055734350946048,kg CO2e/USD,1.055734350946048,1.055734350946048,2017,313100
313113,1.055734350946048,kg CO2e/USD,1.055734350946048,1.055734350946048,2017,313100
313210,0.840376400915686,kg CO2e/USD,0.840376400915686,0.840376400915686,2017,313200
313221,0.840376400915686,kg CO2e/USD,0.840376400915686,0.840376400915686,2017,313200
313222,0.840376400915686,kg CO2e/USD,0.840376400915686,0.840376400915686,2017,313200
313230,0.840376400915686,kg CO2e/USD,0.840376400915686,0.840376400915686,2017,313200
313241,0.840376400915686,kg CO2e/USD,0.840376400915686,0.840376400915686,2017,313200
313249,0.840376400915686,kg CO2e/USD,0.840376400915686,0.840376400915686,2017,313200
313311,0.7551596387108465,kg CO2e/USD,0.7551596387108465,0.7551596387108465,2017,313300
313312,0.7551596387108465,kg CO2e/USD,0.7551596387108465,0.7551596387108465,2017,313300
313320,0.7551596387108465,kg CO2e/USD,0.7551596387108465,0.7551596387108465,2017,313300
314110,0.7595179878925391,kg CO2e/USD,0.7595179878925391,0.7595179878925391,2017,314110
314121,0.4967117122463525,kg CO2e/USD,0.4967117122463525,0.4967117122463525,2017,314120
314129,0.4967117122463525,kg CO2e/USD,0.4967117122463525,0.4967117122463525,2017,314120
314911,0.4980711593399729,kg CO2e/USD,0.4980711593399729,0.4980711593399729,2017,314900
314912,0.4980711593399729,kg CO2e/USD,0.4980711593399729,0.4980711593399729,2017,314900
314991,0.4980711593399729,kg CO2e/USD,0.4980711593399729,0.4980711593399729,2017,314900
314992,0.4980711593399729,kg CO2e/USD,0.4980711593399729,0.4980711593399729,2017,314900
314999,0.4980711593399729,kg CO2e/USD,0.4980711593399729,0.4980711593399729,2017,314900
315111,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315119,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315191,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315192,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315211,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315212,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315221,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315222,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315223,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315224,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315225,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315228,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315231,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315232,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315233,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315234,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315239,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315291,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315292,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315299,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315991,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315992,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315993,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
315999,0.2145948635625728,kg CO2e/USD,0.2145948635625728,0.2145948635625728,2017,315000
316110,0.5667793285976492,kg CO2e/USD,0.5667793285976492,0.5667793285976492,2017,316000
316211,0.5667793285976492,kg CO2e/USD,0.5667793285976492,0.5667793285976492,2017,316000
316212,0.5667793285976492,kg CO2e/USD,0.5667793285976492,0.5667793285976492,2017,316000
316213,0.5667793285976492,kg CO2e/USD,0.5667793285976492,0.5667793285976492,2017,316000
316214,0.5667793285976492,kg CO2e/USD,0.5667793285976492,0.5667793285976492,2017,316000
316219,0.5667793285976492,kg CO2e/USD,0.5667793285976492,0.5667793285976492,2017,316000
316991,0.5667793285976492,kg CO2e/USD,0.5667793285976492,0.5667793285976492,2017,316000
316992,0.5667793285976492,kg CO2e/USD,0.5667793285976492,0.5667793285976492,2017,316000
316993,0.5667793285976492,kg CO2e/USD,0.5667793285976492,0.5667793285976492,2017,316000
316999,0.5667793285976492,kg CO2e/USD,0.5667793285976492,0.5667793285976492,2017,316000
321113,0.4476269496566342,kg CO2e/USD,0.4476269496566342,0.4476269496566342,2017,321100
321114,0.4476269496566342,kg CO2e/USD,0.4476269496566342,0.4476269496566342,2017,321100
321211,0.6239573779374825,kg CO2e/USD,0.6239573779374825,0.6239573779374825,2017,321200
321212,0.6239573779374825,kg CO2e/USD,0.6239573779374825,0.6239573779374825,2017,321200
321213,0.6239573779374825,kg CO2e/USD,0.6239573779374825,0.6239573779374825,2017,321200
321214,0.6239573779374825,kg CO2e/USD,0.6239573779374825,0.6239573779374825,2017,321200
321219,0.6239573779374825,kg CO2e/USD,0.6239573779374825,0.6239573779374825,2017,321200
321911,0.3978306298809347,kg CO2e/USD,0.3978306298809347,0.3978306298809347,2017,321910
321912,0.3978306298809347,kg CO2e/USD,0.3978306298809347,0.3978306298809347,2017,321910
321918,0.3978306298809347,kg CO2e/USD,0.3978306298809347,0.3978306298809347,2017,321910
321920,0.430140914208939,kg CO2e/USD,0.430140914208939,0.430140914208939,2017,3219A0
321991,0.430140914208939,kg CO2e/USD,0.430140914208939,0.430140914208939,2017,3219A0
321992,0.430140914208939,kg CO2e/USD,0.430140914208939,0.430140914208939,2017,3219A0
321999,0.430140914208939,kg CO2e/USD,0.430140914208939,0.430140914208939,2017,3219A0
322110,1.002638105849006,kg CO2e/USD,1.002638105849006,1.002638105849006,2017,322110
322121,1.038384457590575,kg CO2e/USD,1.038384457590575,1.038384457590575,2017,322120
322122,1.038384457590575,kg CO2e/USD,1.038384457590575,1.038384457590575,2017,322120
322130,1.215236253463013,kg CO2e/USD,1.215236253463013,1.215236253463013,2017,322130
322211,0.7960005237101866,kg CO2e/USD,0.7960005237101866,0.7960005237101866,2017,322210
322212,0.7960005237101866,kg CO2e/USD,0.7960005237101866,0.7960005237101866,2017,322210
322213,0.7960005237101866,kg CO2e/USD,0.7960005237101866,0.7960005237101866,2017,322210
322214,0.7960005237101866,kg CO2e/USD,0.7960005237101866,0.7960005237101866,2017,322210
322215,0.7960005237101866,kg CO2e/USD,0.7960005237101866,0.7960005237101866,2017,322210
322221,0.76736015052534,kg CO2e/USD,0.76736015052534,0.76736015052534,2017,322220
322222,0.76736015052534,kg CO2e/USD,0.76736015052534,0.76736015052534,2017,322220
322223,0.76736015052534,kg CO2e/USD,0.76736015052534,0.76736015052534,2017,322220
322224,0.76736015052534,kg CO2e/USD,0.76736015052534,0.76736015052534,2017,322220
322225,0.76736015052534,kg CO2e/USD,0.76736015052534,0.76736015052534,2017,322220
322226,0.76736015052534,kg CO2e/USD,0.76736015052534,0.76736015052534,2017,322220
322231,0.6322598356644736,kg CO2e/USD,0.6322598356644736,0.6322598356644736,2017,322230
322232,0.6322598356644736,kg CO2e/USD,0.6322598356644736,0.6322598356644736,2017,322230
322233,0.6322598356644736,kg CO2e/USD,0.6322598356644736,0.6322598356644736,2017,322230
322291,0.7565185521110305,kg CO2e/USD,0.7565185521110305,0.7565185521110305,2017,322291
322299,0.6754740883855367,kg CO2e/USD,0.6754740883855367,0.6754740883855367,2017,322299
323110,0.466570142148394,kg CO2e/USD,0.466570142148394,0.466570142148394,2017,323110
323111,0.466570142148394,kg CO2e/USD,0.466570142148394,0.466570142148394,2017,323110
323112,0.466570142148394,kg CO2e/USD,0.466570142148394,0.466570142148394,2017,323110
323113,0.466570142148394,kg CO2e/USD,0.466570142148394,0.466570142148394,2017,323110
